Price,Close,High,Low,Open,Volume
Ticker,^IRX,^IRX,^IRX,^IRX,^IRX
Date,,,,,
2020-01-02,1.4950000047683716,1.5099999904632568,1.4950000047683716,1.5099999904632568,0
2020-01-03,1.4730000495910645,1.4900000095367432,1.4600000381469727,1.4900000095367432,0
2020-01-06,1.4880000352859497,1.4900000095367432,1.475000023841858,1.4780000448226929,0
2020-01-07,1.5,1.5049999952316284,1.5,1.5049999952316284,0
2020-01-08,1.4930000305175781,1.4930000305175781,1.4850000143051147,1.4930000305175781,0
2020-01-09,1.5,1.503000020980835,1.4950000047683716,1.4950000047683716,0
2020-01-10,1.4980000257492065,1.503000020980835,1.4980000257492065,1.4980000257492065,0
2020-01-13,1.5099999904632568,1.5099999904632568,1.5,1.5,0
2020-01-14,1.5299999713897705,1.5299999713897705,1.5230000019073486,1.5230000019073486,0
2020-01-15,1.5080000162124634,1.527999997138977,1.5080000162124634,1.527999997138977,0
2020-01-16,1.5180000066757202,1.524999976158142,1.5149999856948853,1.5230000019073486,0
2020-01-17,1.5230000019073486,1.524999976158142,1.5149999856948853,1.5149999856948853,0
2020-01-21,1.503000020980835,1.5180000066757202,1.503000020980835,1.5130000114440918,0
2020-01-22,1.5130000114440918,1.5149999856948853,1.5099999904632568,1.5149999856948853,0
2020-01-23,1.5149999856948853,1.5180000066757202,1.5080000162124634,1.5080000162124634,0
2020-01-24,1.4900000095367432,1.5149999856948853,1.4900000095367432,1.5149999856948853,0
2020-01-27,1.5049999952316284,1.5049999952316284,1.4830000400543213,1.4850000143051147,0
2020-01-28,1.5299999713897705,1.5299999713897705,1.524999976158142,1.524999976158142,0
2020-01-29,1.5199999809265137,1.534999966621399,1.5199999809265137,1.5299999713897705,0
2020-01-30,1.527999997138977,1.527999997138977,1.5080000162124634,1.5099999904632568,0
2020-01-31,1.5099999904632568,1.5199999809265137,1.5080000162124634,1.5180000066757202,0
2020-02-03,1.5180000066757202,1.5199999809265137,1.5130000114440918,1.5130000114440918,0
2020-02-04,1.5379999876022339,1.5399999618530273,1.5379999876022339,1.5379999876022339,0
2020-02-05,1.5199999809265137,1.5399999618530273,1.5199999809265137,1.5399999618530273,0
2020-02-06,1.5299999713897705,1.5329999923706055,1.5199999809265137,1.5199999809265137,0
2020-02-07,1.5180000066757202,1.527999997138977,1.5149999856948853,1.5230000019073486,0
2020-02-10,1.5199999809265137,1.524999976158142,1.5099999904632568,1.5149999856948853,0
2020-02-11,1.5379999876022339,1.5379999876022339,1.534999966621399,1.534999966621399,0
2020-02-12,1.534999966621399,1.534999966621399,1.534999966621399,1.534999966621399,0
2020-02-13,1.5449999570846558,1.5449999570846558,1.5299999713897705,1.5329999923706055,0
2020-02-14,1.534999966621399,1.5379999876022339,1.534999966621399,1.534999966621399,0
2020-02-18,1.534999966621399,1.5429999828338623,1.5329999923706055,1.534999966621399,0
2020-02-19,1.5429999828338623,1.5449999570846558,1.5299999713897705,1.5299999713897705,0
